ticker,time,open,high,low,close,Volume
COOP,02/09/2024,13.5,13.9,12.95,13,2579700
COOP,09/09/2024,13.3,13.9,13,13.1,2546700
COOP,16/09/2024,13.25,13.5,13,13.2,522000
COOP,23/09/2024,13.2,13.6,13.05,13.5,1318300
COOP,30/09/2024,13.9,14,13.1,13.5,584200
COOP,07/10/2024,13.7,13.95,13.5,13.7,3404300
COOP,14/10/2024,13.7,14,13.25,14,1818800
COOP,22/10/2024,13.75,14,13.5,13.8,680500
COOP,28/10/2024,13.75,14.2,13.75,14.1,1884800
COOP,04/11/2024,14.15,14.5,14,14.3,3599500
COOP,11/11/2024,14.3,14.9,14.15,14.5,876000
COOP,18/11/2024,14.5,15.1,14,14,3690800
COOP,25/11/2024,14.2,14.3,13.5,13.85,1263900
COOP,02/12/2024,13.8,14.5,13.8,14.5,1624800
COOP,09/12/2024,14.5,14.9,14,14.7,433600
COOP,16/12/2024,14.45,15.95,14.45,15.2,3891700
COOP,23/12/2024,15.05,16.15,15,16.05,921900
COOP,30/12/2024,16.75,18,15.55,17.8,3292400
COOP,06/01/2025,17.6,18,16.4,16.6,4137400
COOP,13/01/2025,16.5,17.35,14.95,16,1073000
COOP,20/01/2025,16.2,16.5,15.9,16.2,1616500
COOP,27/01/2025,16.2,16.95,16.1,16.7,949900
COOP,03/02/2025,16.7,16.7,15.9,16.2,5204300
COOP,10/02/2025,16.2,16.7,15.8,16.5,1814400
COOP,17/02/2025,16.3,17.35,16.15,17,1995200
COOP,24/02/2025,16.9,17.3,16.5,16.8,2776900
COOP,03/03/2025,16.9,18.35,16.55,16.75,5468500
COOP,10/03/2025,16.75,16.85,15,16,11266000
COOP,17/03/2025,15.9,17.8,15.8,16,3693200
COOP,24/03/2025,16,16.4,15.8,15.95,1590400
COOP,01/04/2025,16,16.45,16,16.2,2125500
COOP,07/04/2025,16.2,16.2,15,15.85,1555900
COOP,14/04/2025,15.8,16.15,15.8,16,835600
COOP,22/04/2025,16,16.3,15.8,16,2228000
COOP,28/04/2025,16,16,14,14.25,1933600
COOP,05/05/2025,14.4,14.5,13.8,14.2,2392900
COOP,12/05/2025,14.25,16.6,14,15,19202400
COOP,19/05/2025,15.5,16.5,15.5,15.65,12584300
COOP,26/05/2025,15.65,16.45,15,15.65,969500
COOP,03/06/2025,15.65,15.85,15.3,15.6,1567200
COOP,09/06/2025,15.5,17,15.4,16.55,4827600
COOP,16/06/2025,16.6,16.7,16.05,16.6,5701100
COOP,23/06/2025,16.7,18.4,16.55,17,5635700
COOP,30/06/2025,17.6,18,16.85,17.45,2317200
COOP,07/07/2025,17.4,17.5,17,17,1461000
COOP,14/07/2025,17,17.25,16.5,16.8,5211100
COOP,21/07/2025,16.8,17.1,16,16.75,2073800
COOP,28/07/2025,16.65,17.3,16.4,16.55,1746800
COOP,04/08/2025,16.95,17.25,16.4,17.1,2439846
COOP,11/08/2025,17.15,17.5,16.8,17.25,2614104
COOP,18/08/2025,17.3,17.5,17,17.4,3789891
COOP,25/08/2025,17.35,18.2,17.3,17.95,3230272
COOP,01/09/2025,18,20.5,17.55,20,25952039
COOP,08/09/2025,19,21.8,19,19.85,18840349
COOP,15/09/2025,19.8,21.5,17.85,19.1,2768540
COOP,22/09/2025,19.5,22,17.85,20,6377647
