ticker,time,open,high,low,close,Volume
SBIC,18/09/2023,112.5,121.5,110.5,111,10900
SBIC,25/09/2023,111.75,120.75,111,115,7200
SBIC,02/10/2023,116,121,110,115,5600
SBIC,09/10/2023,115,115,109.25,115,900
SBIC,16/10/2023,115,119.75,109,109,323000
SBIC,23/10/2023,112,112,105.5,109,11100
SBIC,30/10/2023,108,109,104.25,105,9400
SBIC,06/11/2023,105,105,100,100,12800
SBIC,14/11/2023,102,105,100.5,104.25,4900
SBIC,20/11/2023,103,110,101,110,39000
SBIC,27/11/2023,110,110,100.25,109,729800
SBIC,04/12/2023,109,109,104,108.75,411300
SBIC,11/12/2023,108.75,108.75,105,105,10000
SBIC,18/12/2023,105.25,108.5,104.5,105,59300
SBIC,27/12/2023,107,109,106.5,109,3900
SBIC,02/01/2024,109,115,102,110,7100
SBIC,08/01/2024,110,112,100,111.5,31800
SBIC,15/01/2024,111.75,112,110,110,3500
SBIC,22/01/2024,110,111,106,110,418400
SBIC,29/01/2024,112,115,106,110,337800
SBIC,05/02/2024,111,115,110,115,189300
SBIC,12/02/2024,115,115,113,114,5900
SBIC,19/02/2024,115,115,110.25,110.25,27600
SBIC,26/02/2024,110.25,115,105,115,122500
SBIC,04/03/2024,115,125,110,119.75,15500
SBIC,11/03/2024,120,120.75,111,118,41600
SBIC,18/03/2024,120,125,118,123,17100
SBIC,25/03/2024,120,130,120,130,92300
SBIC,02/04/2024,130,130,125,125,3700
SBIC,08/04/2024,127,127,115,115,530100
SBIC,15/04/2024,117,119.75,111.25,111.25,176900
SBIC,22/04/2024,112.5,120,112.5,120,150600
SBIC,29/04/2024,120.25,127,118,122,88500
SBIC,06/05/2024,125,126,120,125,851500
SBIC,13/05/2024,125,126,120,126,117000
SBIC,20/05/2024,112.5,114,107,109,205700
SBIC,27/05/2024,110,112,108,111,477400
SBIC,03/06/2024,110,119,108,119,505500
SBIC,10/06/2024,119,119,112,116,1609900
SBIC,17/06/2024,116,116.25,110,114,111400
SBIC,24/06/2024,114,115.5,110,114,14000
SBIC,01/07/2024,114.75,115,110,112,192900
