Source.Name,ticker,time,open,high,low,close,Volume
DTK.csv,DTK,29/05/2023,44.75,46,44.5,45,340400
DTK.csv,DTK,05/06/2023,46,49,45.05,48,46300
DTK.csv,DTK,12/06/2023,48,49.5,45,49,123500
DTK.csv,DTK,19/06/2023,49,50,48,49.5,100900
DTK.csv,DTK,26/06/2023,49.55,50,48.5,49.85,258600
DTK.csv,DTK,03/07/2023,49.8,50,48,50,546800
DTK.csv,DTK,10/07/2023,48.5,49,46.2,48,130800
DTK.csv,DTK,17/07/2023,48,48.05,47.5,47.55,250400
DTK.csv,DTK,24/07/2023,49,49,46,46,318700
DTK.csv,DTK,31/07/2023,47.75,49,47.5,49,204800
DTK.csv,DTK,07/08/2023,48,48,46.5,47.5,372100
DTK.csv,DTK,14/08/2023,47.25,49,46.5,47.05,144200
DTK.csv,DTK,21/08/2023,49.7,49.7,47,48.05,77000
DTK.csv,DTK,28/08/2023,48,51.25,46.2,47.2,101400
DTK.csv,DTK,04/09/2023,47.2,50,46.95,49,70400
DTK.csv,DTK,11/09/2023,49,50,48,49,60000
DTK.csv,DTK,18/09/2023,49.5,54,48,48,38700
DTK.csv,DTK,25/09/2023,48.25,50,47.05,50,809700
DTK.csv,DTK,02/10/2023,50,50,45.15,48.75,20500
DTK.csv,DTK,09/10/2023,48,48,46,47.55,17500
DTK.csv,DTK,16/10/2023,47.55,48.5,46,46.75,16900
DTK.csv,DTK,23/10/2023,46,47.5,44.9,44.9,132200
DTK.csv,DTK,30/10/2023,45,45.35,44,45,21800
DTK.csv,DTK,06/11/2023,44.05,45,44,44,24200
DTK.csv,DTK,14/11/2023,44,46,43.05,45,6500
DTK.csv,DTK,20/11/2023,46,46,45,45.95,15200
DTK.csv,DTK,27/11/2023,45,46,44.1,46,61700
DTK.csv,DTK,04/12/2023,45,46,45,46,7700
DTK.csv,DTK,11/12/2023,46,47,46,47,4000
DTK.csv,DTK,18/12/2023,46.5,46.5,45,46.5,16200
DTK.csv,DTK,27/12/2023,46,46.5,45.05,45.05,15000
DTK.csv,DTK,02/01/2024,45.05,46.5,44.6,46.5,6400
DTK.csv,DTK,08/01/2024,46.5,46.5,44.5,44.75,87500
DTK.csv,DTK,15/01/2024,44.35,45,44.35,44.75,38200
DTK.csv,DTK,22/01/2024,44.75,44.75,44,44.75,93500
DTK.csv,DTK,29/01/2024,44.6,49.9,44.6,48.95,17300
DTK.csv,DTK,05/02/2024,47,48.8,46,48,352300
DTK.csv,DTK,12/02/2024,48,48.9,45,45.7,179500
DTK.csv,DTK,19/02/2024,45.5,49,45,47,85600
DTK.csv,DTK,26/02/2024,47,48.95,46,48.75,13400
DTK.csv,DTK,04/03/2024,48.8,48.8,46.3,47.8,33900
DTK.csv,DTK,11/03/2024,47.75,49.3,46.5,49.3,301200
DTK.csv,DTK,18/03/2024,49.3,51.75,49.25,51.75,247900
DTK.csv,DTK,25/03/2024,51,56,50,54,276100
DTK.csv,DTK,02/04/2024,53.5,54.75,53,53.75,130200
DTK.csv,DTK,08/04/2024,53,54,50,50,179800
DTK.csv,DTK,15/04/2024,52,52,49.7,49.85,385900
DTK.csv,DTK,22/04/2024,51,51,49.5,50,179000
DTK.csv,DTK,29/04/2024,50,50,49.8,50,208300
DTK.csv,DTK,06/05/2024,50,50,49.8,50,311500
DTK.csv,DTK,13/05/2024,49.95,50,49.9,50,675100
DTK.csv,DTK,20/05/2024,50,51,49.9,50,1051200
DTK.csv,DTK,27/05/2024,46.45,47,45,46.55,211500
DTK.csv,DTK,03/06/2024,46.55,48,46,47.25,441900
DTK.csv,DTK,10/06/2024,47.25,48,45.05,46.05,417400
DTK.csv,DTK,17/06/2024,46.4,46.9,46,46,242800
DTK.csv,DTK,24/06/2024,46.45,46.5,46,46.5,166900
DTK.csv,DTK,01/07/2024,46.5,46.5,46,46.4,345800
DTK.csv,DTK,08/07/2024,46.5,46.5,46,46.4,87100
DTK.csv,DTK,15/07/2024,46.45,46.5,46,46.5,154200
DTK.csv,DTK,22/07/2024,46.5,46.5,46,46.45,141900
DTK.csv,DTK,29/07/2024,46.5,46.5,45.5,45.8,50400
DTK.csv,DTK,05/08/2024,45.95,45.95,43.1,45,134400
DTK.csv,DTK,12/08/2024,45,46,44.05,46,225800
DTK.csv,DTK,19/08/2024,46,46,45,45.5,113800
DTK.csv,DTK,26/08/2024,45.45,46,45,45.5,181600
DTK.csv,DTK,02/09/2024,45.25,46,44.5,45.5,428700
DTK.csv,DTK,09/09/2024,46,46,45,46,492400
DTK.csv,DTK,16/09/2024,46,49.55,46,46.5,144700
DTK.csv,DTK,23/09/2024,48,50,47.5,49.1,141000
DTK.csv,DTK,30/09/2024,50.25,50.25,48.5,50,52000
DTK.csv,DTK,07/10/2024,50,52,49.5,51.5,152300
DTK.csv,DTK,14/10/2024,51.5,52,49.5,51.5,826400
DTK.csv,DTK,22/10/2024,51.5,54,51.5,53.75,266700
DTK.csv,DTK,28/10/2024,53.5,53.75,52,53,328400
DTK.csv,DTK,04/11/2024,53.5,53.5,51.75,51.75,274000
DTK.csv,DTK,11/11/2024,52.25,52.5,51.25,52.25,161400
DTK.csv,DTK,18/11/2024,52,53.25,51.25,52.5,136600
DTK.csv,DTK,25/11/2024,52.5,54.75,52.5,54,233500
DTK.csv,DTK,02/12/2024,54.75,61,54,55,567200
DTK.csv,DTK,09/12/2024,59,60,56,58,92800
DTK.csv,DTK,16/12/2024,58,65,57,63,422800
DTK.csv,DTK,23/12/2024,64.5,68.75,63.25,68,56000
DTK.csv,DTK,30/12/2024,69,75,65,67.25,547900
DTK.csv,DTK,06/01/2025,68,70.5,67,69.5,526700
DTK.csv,DTK,13/01/2025,69.5,70,61.5,68,251700
DTK.csv,DTK,20/01/2025,68,70.5,68,69.75,332500
DTK.csv,DTK,27/01/2025,70,70.5,69,69.5,584800
DTK.csv,DTK,03/02/2025,71,71,66.25,70,283000
DTK.csv,DTK,10/02/2025,70.5,75.5,70,74,220600
DTK.csv,DTK,17/02/2025,75,85,74,79,129400
DTK.csv,DTK,24/02/2025,78,80,75,79,430900
DTK.csv,DTK,03/03/2025,78,83.5,76,82,556600
DTK.csv,DTK,10/03/2025,82,82,78,78,349200
DTK.csv,DTK,17/03/2025,79,82,79,79.75,380400
DTK.csv,DTK,24/03/2025,80.5,80.75,70.25,77,239200
DTK.csv,DTK,01/04/2025,75,78.5,72,74,234600
DTK.csv,DTK,07/04/2025,74,75,67,71,604900
DTK.csv,DTK,14/04/2025,70,79,70,72,85400
DTK.csv,DTK,22/04/2025,79.5,80,72.5,76.5,29600
DTK.csv,DTK,28/04/2025,74.75,77,70,74,34400
DTK.csv,DTK,05/05/2025,72.5,72.5,68.5,71.5,198500
DTK.csv,DTK,12/05/2025,71.5,76.5,70.5,76.5,139700
DTK.csv,DTK,19/05/2025,79,79,74,76.5,184200
DTK.csv,DTK,26/05/2025,72.75,74.5,66,72,807300
DTK.csv,DTK,03/06/2025,73,75,70,72.25,335400
DTK.csv,DTK,09/06/2025,74,75,71.25,73,533300
DTK.csv,DTK,16/06/2025,74.75,75,70,74,295100
DTK.csv,DTK,23/06/2025,74,76,73.25,75.25,227800
DTK.csv,DTK,30/06/2025,75,81,75,77.25,547200
DTK.csv,DTK,07/07/2025,80,80,77,79,134800
DTK.csv,DTK,14/07/2025,79.5,80,78,78,208000
DTK.csv,DTK,21/07/2025,78,80,75,80,158400
DTK.csv,DTK,28/07/2025,80,85,75,76,109800
DTK.csv,DTK,04/08/2025,77,80,76,79.5,141742
DTK.csv,DTK,11/08/2025,79.5,85,78.5,84,212873
DTK.csv,DTK,18/08/2025,82,90,81.5,87.5,395244
DTK.csv,DTK,25/08/2025,88.75,91.5,87,89,336744
DTK.csv,DTK,01/09/2025,90,109.25,89,105,2576233
DTK.csv,DTK,08/09/2025,105,108.5,102.5,104,764154
DTK.csv,DTK,15/09/2025,105,107,102.5,104.75,351719
DTK.csv,DTK,22/09/2025,105,105,103,104.5,1322207
DTK.csv,DTK,29/09/2025,104.5,105,103,104,234665
DTK.csv,DTK,06/10/2025,105,105,103,104,217757
DTK.csv,DTK,13/10/2025,105,105,95.5,104,202662
DTK.csv,DTK,21/10/2025,104,105,100,104,125284
DTK.csv,DTK,27/10/2025,105,106,103.25,105,780726
DTK.csv,DTK,03/11/2025,105.5,118,105.5,115.25,167404
DTK.csv,DTK,10/11/2025,115.25,118,110.5,116,133912
DTK.csv,DTK,17/11/2025,115,118,114.25,116,532689
DTK.csv,DTK,24/11/2025,116,116,109.25,112.75,448999
DTK.csv,DTK,01/12/2025,113,115,105,111.75,251366
DTK.csv,DTK,08/12/2025,110,115,105.25,115,221124
DTK.csv,DTK,15/12/2025,112.5,115,111,115,157671
DTK.csv,DTK,22/12/2025,114,115,113.75,114,40468
DTK.csv,DTK,29/12/2025,114,115,112.5,115,49439
DTK.csv,DTK,05/01/2026,115,119,113.75,117,90780
DTK.csv,DTK,12/01/2026,117,119,116.5,118,548148
DTK.csv,DTK,19/01/2026,118.5,119,116.5,118,163200
DTK.csv,DTK,26/01/2026,118,130,117,129.5,982673
DTK.csv,DTK,02/02/2026,129.5,140,129,135,779711
DTK.csv,DTK,09/02/2026,136,165,134,163,977482
DTK.csv,DTK,16/02/2026,163,170,148,153.75,532112
DTK.csv,DTK,23/02/2026,153,159,152,158.75,366494
DTK.csv,DTK,02/03/2026,158.75,158.75,154,156,325648
DTK.csv,DTK,09/03/2026,156,157.75,154.25,157,949872
DTK.csv,DTK,16/03/2026,157.75,157.75,155,155,368675
DTK.csv,DTK,23/03/2026,155,155.25,145,145.5,592375
DTK.csv,DTK,30/03/2026,145.5,148,144.5,147.75,363591
DTK.csv,DTK,07/04/2026,147.75,159.75,147.5,152,289387
DTK.csv,DTK,13/04/2026,151,156,148,148,255292
DTK.csv,DTK,20/04/2026,148,152,148,152,194008
DTK.csv,DTK,27/04/2026,150,152,146,147.25,105026
DTK.csv,DTK,04/05/2026,147.5,150,145,148,183558
DTK.csv,DTK,11/05/2026,148,160,146,150,137656
DTK.csv,DTK,18/05/2026,150,160,148.25,148.75,158827
DTK.csv,DTK,25/05/2026,148.75,152,138,149,258769
DTK.csv,DTK,02/06/2026,151,151,141,144.75,555099
DTK.csv,DTK,08/06/2026,144.75,145,141.75,142.5,137731
EQTY.csv,EQTY,14/09/2020,36.900002,37.049999,36,36,7823300
EQTY.csv,EQTY,21/09/2020,36,37,35.450001,36.099998,35692600
EQTY.csv,EQTY,28/09/2020,36.75,38.099998,35,35.099998,3545700
EQTY.csv,EQTY,05/10/2020,36.299999,36.299999,34,35.25,7690900
EQTY.csv,EQTY,12/10/2020,35.950001,35.950001,34,34.450001,3618600
EQTY.csv,EQTY,19/10/2020,35.5,35.5,34,34.5,3756200
EQTY.csv,EQTY,26/10/2020,34.5,34.5,33.599998,33.599998,6546300
EQTY.csv,EQTY,02/11/2020,33.799999,35.450001,32.650002,34,11435600
EQTY.csv,EQTY,09/11/2020,35.400002,37.25,34,37.049999,7600100
EQTY.csv,EQTY,16/11/2020,37,37.099998,34.5,35,12111800
EQTY.csv,EQTY,23/11/2020,35.700001,36.650002,34,34.049999,14324100
EQTY.csv,EQTY,30/11/2020,34.950001,35.700001,34.400002,35,28320500
EQTY.csv,EQTY,07/12/2020,35.450001,35.450001,34.5,34.950001,20971200
EQTY.csv,EQTY,14/12/2020,34.950001,35,33.799999,35,11509200
EQTY.csv,EQTY,21/12/2020,34.75,35.200001,34.049999,35.200001,7371300
EQTY.csv,EQTY,28/12/2020,35.299999,37,34.75,36.5,854600
EQTY.csv,EQTY,04/01/2021,36.5,36.5,35.549999,36.450001,8965800
EQTY.csv,EQTY,11/01/2021,36.450001,37.5,36,36.75,12806500
EQTY.csv,EQTY,18/01/2021,37,37.599998,36.049999,37.25,12380800
EQTY.csv,EQTY,25/01/2021,37.25,37.25,36.299999,36.599998,18857700
EQTY.csv,EQTY,01/02/2021,36.950001,37.400002,36.75,37,11679900
EQTY.csv,EQTY,08/02/2021,37.450001,38,37,38,3915000
EQTY.csv,EQTY,15/02/2021,38,39.700001,37.950001,38.400002,7045600
EQTY.csv,EQTY,22/02/2021,38.200001,38.549999,37.5,37.799999,5727400
EQTY.csv,EQTY,01/03/2021,37.900002,38.200001,37.5,38.049999,4213200
EQTY.csv,EQTY,08/03/2021,38.200001,40.5,37.849998,39.650002,8983700
EQTY.csv,EQTY,15/03/2021,40,42.349998,38.849998,38.849998,6041800
EQTY.csv,EQTY,22/03/2021,41.75,42,40,41,9953700
EQTY.csv,EQTY,29/03/2021,38.75,39.799999,37,39.049999,11970700
EQTY.csv,EQTY,05/04/2021,39.5,39.5,37,37.950001,882000
EQTY.csv,EQTY,12/04/2021,37.5,39,37.299999,38.950001,3605800
EQTY.csv,EQTY,19/04/2021,38.950001,39.900002,37.799999,39.049999,13256600
EQTY.csv,EQTY,26/04/2021,39.049999,40,38.599998,39.099998,3387400
EQTY.csv,EQTY,03/05/2021,39.5,40.849998,39.049999,40.700001,6525300
EQTY.csv,EQTY,10/05/2021,40.700001,41.849998,40,40.849998,20127700
EQTY.csv,EQTY,17/05/2021,40.849998,42,40.049999,41.5,4611500
EQTY.csv,EQTY,24/05/2021,41.549999,44,41.5,42.900002,14418600
EQTY.csv,EQTY,31/05/2021,43,43,42,43,12850300
EQTY.csv,EQTY,07/06/2021,42.5,44.400002,42.5,44,11665400
EQTY.csv,EQTY,14/06/2021,44,45.200001,43.5,45.099998,9768100
EQTY.csv,EQTY,21/06/2021,44.75,47,43.75,46.549999,11634500
EQTY.csv,EQTY,28/06/2021,46.150002,47,44,46.099998,8090100
EQTY.csv,EQTY,05/07/2021,46.799999,49.450001,46.150002,49,8782700
EQTY.csv,EQTY,12/07/2021,49,49.400002,47.700001,48.5,4544100
EQTY.csv,EQTY,19/07/2021,48.549999,48.599998,47.599998,47.950001,4060800
EQTY.csv,EQTY,26/07/2021,47.950001,49.099998,47.5,48.950001,2863800
EQTY.csv,EQTY,02/08/2021,49,50.75,48.799999,49.049999,1791500
EQTY.csv,EQTY,09/08/2021,50.75,51.5,49.5,51.25,4524600
EQTY.csv,EQTY,16/08/2021,51,54.25,51,53,8504400
EQTY.csv,EQTY,23/08/2021,53,54.5,52.5,54,10548900
EQTY.csv,EQTY,30/08/2021,53.5,55,49.099998,49.75,7807800
EQTY.csv,EQTY,06/09/2021,50,51.5,48.599998,51,8809500
EQTY.csv,EQTY,13/09/2021,52,54,50,53.25,7030800
EQTY.csv,EQTY,20/09/2021,53.75,53.75,50,51,9090000
EQTY.csv,EQTY,27/09/2021,51.5,51.5,50,50.5,2790500
EQTY.csv,EQTY,04/10/2021,50,51,49,50,1540400
EQTY.csv,EQTY,11/10/2021,50,50,49,49.549999,7225000
EQTY.csv,EQTY,18/10/2021,49,50.5,49,49.599998,11830100
EQTY.csv,EQTY,25/10/2021,49.799999,50.5,49.299999,49.700001,3122600
EQTY.csv,EQTY,01/11/2021,49.5,52,49.5,50,8361900
EQTY.csv,EQTY,08/11/2021,50.5,53.75,50,52.5,14923700
EQTY.csv,EQTY,15/11/2021,52.5,52.5,51.5,52,5298200
EQTY.csv,EQTY,22/11/2021,52,52,50.5,51.25,12124500
EQTY.csv,EQTY,29/11/2021,51.25,51.25,46.25,46.5,13940000
EQTY.csv,EQTY,06/12/2021,47,48.349998,44.150002,47.549999,12149700
EQTY.csv,EQTY,13/12/2021,48,50,47.5,49,1703700
EQTY.csv,EQTY,20/12/2021,49,50,48,49,2634700
EQTY.csv,EQTY,27/12/2021,49.049999,54,49,54,519400
EQTY.csv,EQTY,03/01/2022,52,54.5,51,53,8451100
EQTY.csv,EQTY,10/01/2022,53,53.25,49,49.549999,1607800
EQTY.csv,EQTY,17/01/2022,50,51.75,49.150002,51.25,4373600
EQTY.csv,EQTY,24/01/2022,51.5,52.5,49.650002,50.5,7752700
EQTY.csv,EQTY,31/01/2022,50.5,53.5,50,52.75,8656000
EQTY.csv,EQTY,07/02/2022,53,54,52,54,11369200
EQTY.csv,EQTY,14/02/2022,53.25,53.5,52,52.5,5882200
EQTY.csv,EQTY,21/02/2022,53,53,51,51.5,2913200
EQTY.csv,EQTY,28/02/2022,51.5,53,49.549999,51,5026200
EQTY.csv,EQTY,07/03/2022,51,52,49.599998,51,5696800
EQTY.csv,EQTY,14/03/2022,50.5,53.5,50.5,51.75,1549900
EQTY.csv,EQTY,21/03/2022,51.75,52.25,49.75,52,5363000
EQTY.csv,EQTY,28/03/2022,51.75,52,49,50,1774200
EQTY.csv,EQTY,04/04/2022,51,51,49,49.75,4609100
EQTY.csv,EQTY,11/04/2022,50,51,49.299999,50,2111000
EQTY.csv,EQTY,19/04/2022,50,50,49.299999,50,6351100
EQTY.csv,EQTY,25/04/2022,50,50,47,48,5863000
EQTY.csv,EQTY,04/05/2022,48.5,48.5,45.049999,46.5,2283000
EQTY.csv,EQTY,09/05/2022,46.5,47,44.5,45.5,8307200
EQTY.csv,EQTY,16/05/2022,45.049999,47,44,44.5,2578600
EQTY.csv,EQTY,23/05/2022,44,45,40.25,44.150002,7816200
EQTY.csv,EQTY,30/05/2022,44.900002,47,44.900002,45.450001,15321600
EQTY.csv,EQTY,06/06/2022,46,46,43,43,8249600
EQTY.csv,EQTY,13/06/2022,43,44,39.549999,39.950001,2246200
EQTY.csv,EQTY,20/06/2022,41,41,38.75,39.099998,8738400
EQTY.csv,EQTY,27/06/2022,39.299999,43.799999,38.900002,43.200001,12146800
EQTY.csv,EQTY,04/07/2022,43.700001,46.5,43,46.5,10560000
EQTY.csv,EQTY,12/07/2022,46,47,44,44,2011200
EQTY.csv,EQTY,18/07/2022,44.5,45.849998,43.900002,45,11981100
EQTY.csv,EQTY,25/07/2022,45,48.299999,45,48,13447500
EQTY.csv,EQTY,01/08/2022,48.150002,49.5,47.400002,48.75,6545100
EQTY.csv,EQTY,08/08/2022,49,53.5,49,51.75,3697900
EQTY.csv,EQTY,15/08/2022,50,53,47.5,48.5,1726700
EQTY.csv,EQTY,22/08/2022,48.5,51,47.849998,50,2473700
EQTY.csv,EQTY,29/08/2022,50,50,47.799999,48.150002,6756100
EQTY.csv,EQTY,05/09/2022,50,52.75,47.950001,48.5,3237900
EQTY.csv,EQTY,12/09/2022,50,50,46,47,5762700
EQTY.csv,EQTY,19/09/2022,48.900002,50,46,47,4394800
EQTY.csv,EQTY,26/09/2022,47,48,46,46.200001,1522000
EQTY.csv,EQTY,03/10/2022,46.400002,48.5,44,44,4078500
EQTY.csv,EQTY,11/10/2022,44.5,46,43.75,45,3515900
EQTY.csv,EQTY,17/10/2022,45,46,43.950001,45,410000
EQTY.csv,EQTY,24/10/2022,46,47.5,45.900002,47,17663200
EQTY.csv,EQTY,31/10/2022,46.799999,46.799999,44,46,3590000
EQTY.csv,EQTY,07/11/2022,46,46,44,45.049999,1786100
EQTY.csv,EQTY,14/11/2022,46,47,45,47,1298200
EQTY.csv,EQTY,21/11/2022,45.5,46.799999,45,46.799999,12460300
EQTY.csv,EQTY,28/11/2022,45.950001,47,44.9,45.4,4703100
EQTY.csv,EQTY,05/12/2022,45.4,46.8,44.5,45,1065900
EQTY.csv,EQTY,13/12/2022,46,47,45,46,4537700
EQTY.csv,EQTY,19/12/2022,46,46.2,45,45.25,11669000
EQTY.csv,EQTY,27/12/2022,46.2,46.2,42.25,44.9,7186800
EQTY.csv,EQTY,03/01/2023,45.3,46,44.5,45.4,9265700
EQTY.csv,EQTY,09/01/2023,45.45,49,45.4,46.5,5825800
EQTY.csv,EQTY,16/01/2023,46.5,47,45.6,45.9,9691500
EQTY.csv,EQTY,23/01/2023,45.9,46,45.4,45.5,4800100
EQTY.csv,EQTY,30/01/2023,45.5,46.5,42.75,45.75,2059200
EQTY.csv,EQTY,06/02/2023,46,46.45,44.5,45.5,4272700
EQTY.csv,EQTY,13/02/2023,45.75,47,45.4,46.35,5468900
EQTY.csv,EQTY,20/02/2023,47,47,45.65,46,1551000
EQTY.csv,EQTY,27/02/2023,45.9,46,45,45,1984600
EQTY.csv,EQTY,06/03/2023,45.5,45.5,42.5,43,1656400
EQTY.csv,EQTY,13/03/2023,44,44,37.5,38,2831000
EQTY.csv,EQTY,20/03/2023,39,40.2,37.5,38.7,15392700
EQTY.csv,EQTY,27/03/2023,41.65,46.5,40.05,45,10957500
EQTY.csv,EQTY,03/04/2023,46,47,44.25,45.5,2373600
EQTY.csv,EQTY,11/04/2023,45.85,45.85,44.3,44.5,9553200
EQTY.csv,EQTY,17/04/2023,44.5,46.25,44.5,46.25,1296100
EQTY.csv,EQTY,24/04/2023,45.15,47,45.1,45.8,2422300
EQTY.csv,EQTY,02/05/2023,46,46.35,45.05,45.5,1621300
EQTY.csv,EQTY,08/05/2023,45.5,45.5,40,41.5,234400
EQTY.csv,EQTY,15/05/2023,40,41.5,37.6,39,6848300
EQTY.csv,EQTY,22/05/2023,36.95,37.85,35,36.8,5982100
EQTY.csv,EQTY,29/05/2023,36.8,39.9,36.5,38.4,1323400
EQTY.csv,EQTY,05/06/2023,38.5,39,36.8,37.6,2234600
EQTY.csv,EQTY,12/06/2023,37.9,38,36.95,37.1,10007000
EQTY.csv,EQTY,19/06/2023,38,38,37,37.45,2615700
EQTY.csv,EQTY,26/06/2023,37.5,39.9,37.45,38,2600400
EQTY.csv,EQTY,03/07/2023,38.25,40.5,38.25,40.35,7572300
EQTY.csv,EQTY,10/07/2023,40.5,43.5,40,43,5273400
EQTY.csv,EQTY,17/07/2023,43.45,44.8,43,44.5,8810900
EQTY.csv,EQTY,24/07/2023,44.8,45.5,39.5,40.5,3352700
EQTY.csv,EQTY,31/07/2023,42.25,42.25,40,41,1088900
EQTY.csv,EQTY,07/08/2023,41,42,40.5,41,16935300
EQTY.csv,EQTY,14/08/2023,40.85,42,39.1,40.6,3781700
EQTY.csv,EQTY,21/08/2023,40.05,40.05,38.85,39.55,3652400
EQTY.csv,EQTY,28/08/2023,39.6,40,38,38.5,3130400
EQTY.csv,EQTY,04/09/2023,38.5,39.5,37,37.25,2447700
EQTY.csv,EQTY,11/09/2023,38.5,38.85,37.05,37.2,6402200
EQTY.csv,EQTY,18/09/2023,38,38.95,36.8,36.9,6643000
EQTY.csv,EQTY,25/09/2023,37,37,35.4,35.4,1052300
EQTY.csv,EQTY,02/10/2023,36.5,37,35.4,36.5,1913400
EQTY.csv,EQTY,09/10/2023,36.95,36.95,36.05,36.5,4031100
EQTY.csv,EQTY,16/10/2023,36.6,38,36.5,37.05,2867000
EQTY.csv,EQTY,23/10/2023,37.25,39,37,38,4203100
EQTY.csv,EQTY,30/10/2023,37.95,39.95,37,37.95,2979500
EQTY.csv,EQTY,06/11/2023,37.1,40,37,39,2288400
EQTY.csv,EQTY,14/11/2023,38,40,37.05,37.8,1130500
EQTY.csv,EQTY,20/11/2023,38,40,37.5,37.5,758200
EQTY.csv,EQTY,27/11/2023,37.55,39,36.1,38,7577900
EQTY.csv,EQTY,04/12/2023,38,38.5,36.85,37.55,1476700
EQTY.csv,EQTY,11/12/2023,37.9,38,35.4,35.4,1212600
EQTY.csv,EQTY,18/12/2023,35.05,36,33.7,34,3417900
EQTY.csv,EQTY,27/12/2023,34,34.25,33.6,33.8,2284800
EQTY.csv,EQTY,02/01/2024,34,37,33.8,36,1890500
EQTY.csv,EQTY,08/01/2024,36,37,35.5,35.65,2371400
EQTY.csv,EQTY,15/01/2024,36,37,35,36.35,4350600
EQTY.csv,EQTY,22/01/2024,37,38,36,37.5,6273800
EQTY.csv,EQTY,29/01/2024,37.5,38.5,37,38.25,5763000
EQTY.csv,EQTY,05/02/2024,38,38.5,37,37.5,11004600
EQTY.csv,EQTY,12/02/2024,38,38.25,37.2,37.9,4153500
EQTY.csv,EQTY,19/02/2024,38,42,38,40.85,15375100
EQTY.csv,EQTY,26/02/2024,41,41,39.6,40,11980600
EQTY.csv,EQTY,04/03/2024,41,41,39.5,39.8,3579100
EQTY.csv,EQTY,11/03/2024,40,44,39.55,41.6,13104400
EQTY.csv,EQTY,18/03/2024,43,45.75,42,45.5,15065600
EQTY.csv,EQTY,25/03/2024,46,51,45.05,47.2,23043800
EQTY.csv,EQTY,02/04/2024,47,48.3,46,47,29291200
EQTY.csv,EQTY,08/04/2024,45.55,47.8,45.55,46.05,4640000
EQTY.csv,EQTY,15/04/2024,46.05,47,41.7,42,3514900
EQTY.csv,EQTY,22/04/2024,44,45,40.5,43,1991700
EQTY.csv,EQTY,29/04/2024,43.1,45,42.2,42.5,1288600
EQTY.csv,EQTY,06/05/2024,42.8,42.8,41.7,42.55,6834800
EQTY.csv,EQTY,13/05/2024,43,46.05,43,45,5362200
EQTY.csv,EQTY,20/05/2024,45,47.1,45,46.5,10818200
EQTY.csv,EQTY,27/05/2024,45,45,42.05,43.55,26036700
EQTY.csv,EQTY,03/06/2024,44,44,43,43.8,9575100
EQTY.csv,EQTY,10/06/2024,44,44.3,43,43.75,275700
EQTY.csv,EQTY,17/06/2024,43.1,43.85,43,43,5066900
EQTY.csv,EQTY,24/06/2024,43.5,43.5,42,42.25,738400
EQTY.csv,EQTY,01/07/2024,42.3,43.35,41,42,4419600
EQTY.csv,EQTY,08/07/2024,42.95,45,42.25,43,1936300
EQTY.csv,EQTY,15/07/2024,43.3,43.3,42.35,42.55,1349300
EQTY.csv,EQTY,22/07/2024,43.8,43.8,40.6,41.25,4771400
EQTY.csv,EQTY,29/07/2024,41.3,42.5,40,40.5,10208200
EQTY.csv,EQTY,05/08/2024,41,41,38.35,40.5,11573600
EQTY.csv,EQTY,12/08/2024,39.95,42.5,39.5,40.5,1957100
EQTY.csv,EQTY,19/08/2024,40,42,40,40.7,2841100
EQTY.csv,EQTY,26/08/2024,40.5,41.85,40,41.85,3358100
EQTY.csv,EQTY,02/09/2024,41,44,40.1,43.5,1493200
EQTY.csv,EQTY,09/09/2024,43,44.9,40.05,43.5,5211200
EQTY.csv,EQTY,16/09/2024,43.7,43.7,40.6,42.05,9751900
EQTY.csv,EQTY,23/09/2024,42,44,41.55,43.3,985900
EQTY.csv,EQTY,30/09/2024,43.5,46,42,44.5,3492900
EQTY.csv,EQTY,07/10/2024,44.75,48.5,44.5,47.6,1763100
EQTY.csv,EQTY,14/10/2024,47.5,50,45.65,48,1597600
EQTY.csv,EQTY,22/10/2024,47.5,48,45.5,47.5,269200
EQTY.csv,EQTY,28/10/2024,47,47.6,46.3,47.15,484500
EQTY.csv,EQTY,04/11/2024,47.55,48.5,47,48.1,3398200
EQTY.csv,EQTY,11/11/2024,48.45,51,48.05,50,1048500
EQTY.csv,EQTY,18/11/2024,48.5,49.9,45.1,45.85,3992900
EQTY.csv,EQTY,25/11/2024,45.5,46,44,45,17993300
EQTY.csv,EQTY,02/12/2024,45,46,44.55,45,13129600
EQTY.csv,EQTY,09/12/2024,44.8,48.75,44.8,47,1527500
EQTY.csv,EQTY,16/12/2024,48,48,45.05,45.9,3467400
EQTY.csv,EQTY,23/12/2024,46,48,45.5,48,2593000
EQTY.csv,EQTY,30/12/2024,48,49.9,46.2,48,1438600
EQTY.csv,EQTY,06/01/2025,48,48.25,47,48,7157400
EQTY.csv,EQTY,13/01/2025,47.5,50,47.5,48.2,3876300
EQTY.csv,EQTY,20/01/2025,48.5,49.8,48,48.6,1194300
EQTY.csv,EQTY,27/01/2025,49,49,46.05,46.05,2621900
EQTY.csv,EQTY,03/02/2025,48,49,47,48,8356800
EQTY.csv,EQTY,10/02/2025,47.5,48.5,46.95,46.95,4276400
EQTY.csv,EQTY,17/02/2025,50,50,46.6,47.5,5296500
EQTY.csv,EQTY,24/02/2025,47.8,49,47,49,1634600
EQTY.csv,EQTY,03/03/2025,48.7,49.95,48.25,49,6284500
EQTY.csv,EQTY,10/03/2025,48.55,48.6,47.1,47.5,3920100
