ticker,time,open,high,low,close,Volume
IMH,31/10/2022,16.950001,17.200001,16.9,17,27400
IMH,07/11/2022,17.200001,17.5,16.950001,17.1,274200
IMH,14/11/2022,17.1,17.35,16.700001,16.950001,64700
IMH,21/11/2022,16.5,17.5,16.5,17,27300
IMH,28/11/2022,16.950001,17.05,16.5,17,53000
IMH,05/12/2022,17,17,16.7,16.75,76000
IMH,13/12/2022,16.75,17.2,16.7,17,191000
IMH,19/12/2022,17.2,17.2,16.95,16.95,622900
IMH,27/12/2022,17,17.15,16.95,17,65200
IMH,03/01/2023,17.05,17.5,17,17.5,76900
IMH,09/01/2023,17.4,17.95,16.9,17,947900
IMH,16/01/2023,17,17.3,16.95,16.95,221400
IMH,23/01/2023,17,17.3,16.9,16.9,1163700
IMH,30/01/2023,17,17.3,16.9,17.15,423000
IMH,06/02/2023,17.2,17.3,17,17.3,467700
IMH,13/02/2023,17.2,18.85,17.2,18,158400
IMH,20/02/2023,18,18.2,17.2,17.8,88500
IMH,27/02/2023,18,18.5,17.5,18,1559400
IMH,06/03/2023,17.8,18.5,17.7,18,230600
IMH,13/03/2023,18,18,17,17.45,476900
IMH,20/03/2023,17.05,17.65,16.85,17.5,97200
IMH,27/03/2023,17.9,21.5,17.85,20.9,926600
IMH,03/04/2023,20.85,21,20.5,20.9,822900
IMH,11/04/2023,20.55,20.95,20,20.5,476100
IMH,17/04/2023,20.65,20.7,20,20.25,1109500
IMH,24/04/2023,19.85,19.85,17.25,17.7,400300
IMH,02/05/2023,17.75,17.9,16.8,17.1,1151600
IMH,08/05/2023,17.1,17.5,16.8,16.9,318400
IMH,15/05/2023,16.9,17,16.8,17,332600
IMH,22/05/2023,17,17,15.8,16.95,183800
IMH,29/05/2023,16.9,16.95,16.4,16.9,87800
IMH,05/06/2023,16.95,17,16.8,16.95,1043100
IMH,12/06/2023,16.95,17,16.8,16.9,451900
IMH,19/06/2023,16.9,17,16.9,16.95,215300
IMH,26/06/2023,17,17.5,16.9,17.45,545600
IMH,03/07/2023,17.1,18.7,17,18.5,325800
